CATS21,IMLSN1,HVSI11,FOCSN1,EXTSN1,BM_IJ1,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GVMTK1,GS_T_1,ESP021,CHP021,MQX031,MQY031,MSX031,MSX031,BM_AN1,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.22954823,0.5982905983,-190.7692308,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.052,23-11-2021 13:42:38,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-189.98779,0.6898656899,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.343,23-11-2021 13:42:42,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.4761905,0.6910866911,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.12820513,163.8059701,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.994,23-11-2021 13:42:46,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.2808303,0.6886446886,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2915750916,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.6278896,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.386,23-11-2021 13:42:50,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5934065934,-190.3785104,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.978,23-11-2021 13:42:54,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5946275946,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.708,23-11-2021 13:42:58,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.1831502,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.744,23-11-2021 13:43:02,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.1831502,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.876,23-11-2021 13:43:06,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.3785104,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.085,23-11-2021 13:43:10,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.3785104,0.6910866911,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2915750916,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.192,23-11-2021 13:43:14,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5995115995,-190.3785104,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.953,23-11-2021 13:43:18,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.4761905,0.6862026862,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2915750916,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,164.1629297,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.239,23-11-2021 13:43:22,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.4761905,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,164.1629297,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.851,23-11-2021 13:43:26,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5970695971,-190.6715507,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.189,23-11-2021 13:43:30,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.1831502,0.6886446886,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2915750916,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.672,23-11-2021 13:43:34,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.5738706,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2901098901,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.375,23-11-2021 13:43:38,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5946275946,-190.2808303,0.6898656899,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.336996337,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.108,23-11-2021 13:43:43,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5982905983,-190.3785104,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2915750916,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.543,23-11-2021 13:43:47,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.4761905,0.684981685,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2915750916,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.634,23-11-2021 13:43:51,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.0854701,0.6886446886,6.989010989,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.22,23-11-2021 13:43:55,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5970695971,-190.4761905,0.6874236874,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.426,23-11-2021 13:43:59,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5995115995,-190.2808303,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.847,23-11-2021 13:44:03,0,1,6,11,-190,87.2,45.5,12.88,155
2.231990232,0.5958485958,-190.3785104,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.673,23-11-2021 13:44:07,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.1831502,0.6886446886,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.136,23-11-2021 13:44:11,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.4761905,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.608,23-11-2021 13:44:15,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.4761905,0.684981685,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.8059701,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.963,23-11-2021 13:44:19,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.4761905,0.6910866911,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4717948718,-0.2857142857,4.728937729,4.278388278,13.14774115,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.412,23-11-2021 13:44:23,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5995115995,-190.5738706,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.353,23-11-2021 13:44:27,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.3785104,0.6874236874,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4747252747,-0.2871794872,4.728937729,4.278388278,13.13797314,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.009,23-11-2021 13:44:31,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5982905983,-190.6715507,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.794,23-11-2021 13:44:35,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.2808303,0.6874236874,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.906,23-11-2021 13:44:39,0,1,6,11,-190,87.2,45.5,12.88,155
2.217338217,0.5970695971,-190.4761905,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.583,23-11-2021 13:44:43,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.1831502,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.486,23-11-2021 13:44:47,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.2808303,0.6886446886,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.724,23-11-2021 13:44:51,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5958485958,-190.5738706,0.6898656899,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14285714,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.801,23-11-2021 13:44:55,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5970695971,-190.5738706,0.6910866911,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.869,23-11-2021 13:44:59,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5995115995,-190.3785104,0.6898656899,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2637362637,-0.295970696,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2842490842,4.728937729,4.278388278,13.13308913,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.513,23-11-2021 13:45:03,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.2808303,0.6862026862,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,163.8059701,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.045,23-11-2021 13:45:08,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5982905983,-190.5738706,0.6898656899,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3428571429,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.174,23-11-2021 13:45:12,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5995115995,-190.1831502,0.6898656899,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.77,23-11-2021 13:45:16,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5946275946,-190.6715507,0.6910866911,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2915750916,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.743,23-11-2021 13:45:20,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5934065934,-190.4761905,0.684981685,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,8.808,23-11-2021 13:45:24,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.2808303,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2915750916,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13308913,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.553,23-11-2021 13:45:28,0,1,6,11,-190,87.2,45.5,12.88,155
2.227106227,0.5946275946,-190.2808303,0.6910866911,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13308913,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.531,23-11-2021 13:45:32,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5970695971,-190.3785104,0.6862026862,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2754578755,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.9843167,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.453,23-11-2021 13:45:36,0,1,6,11,-190,87.2,45.5,12.88,155
2.222222222,0.5958485958,-190.4761905,0.6886446886,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14285714,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.83,23-11-2021 13:45:40,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5995115995,-190.1831502,0.6862026862,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2681318681,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.14774115,163.9843167,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.5,23-11-2021 13:45:44,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5982905983,-190.2808303,0.6874236874,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3443223443,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.8059701,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.211,23-11-2021 13:45:48,0,1,6,11,-190,87.2,45.5,12.88,155
2.224664225,0.5958485958,-190.3785104,0.6910866911,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.8059701,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.644,23-11-2021 13:45:52,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.4761905,0.6886446886,7.013431013,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.13797314,163.6278896,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.354,23-11-2021 13:45:56,0,1,6,11,-190,87.2,45.5,12.88,155
2.22954823,0.5958485958,-190.2808303,0.6874236874,7.008547009,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2871794872,4.728937729,4.278388278,13.13797314,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.477,23-11-2021 13:46:00,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5946275946,-190.1831502,0.6862026862,6.998778999,20.8346685,-0.09970674487,-0.4046920821,-0.2666666667,-0.2945054945,0.5219941349,-0.005865102639,-0.2769230769,-0.3384615385,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.12820513,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.909,23-11-2021 13:46:04,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5958485958,-190.0854701,0.6886446886,7.003663004,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.295970696,0.5219941349,-0.005865102639,-0.2754578755,-0.3399267399,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.14774115,163.8059701,0.6446886447,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,9.735,23-11-2021 13:46:08,0,1,6,11,-190,87.2,45.5,12.88,155
2.21978022,0.5970695971,-190.3785104,0.6874236874,6.993894994,20.8346685,-0.09970674487,-0.4046920821,-0.2652014652,-0.293040293,0.5219941349,-0.005865102639,-0.2769230769,-0.3413919414,-0.1583577713,0.2639296188,-0.4732600733,-0.2857142857,4.728937729,4.278388278,13.15262515,163.8059701,0.6461538462,21.40762463,12.97932403,13.33943694,0.00152590219,-1.21919585,23.92309453,7.00E+03,10.296,23-11-2021 13:46:12,0,1,6,11,-190,87.2,45.5,12.88,155
