CATS21,IMLSN1,HVSI11,ES_011(X),ES_011(Y),ES_011(X-VRN),ES_011(Y-VRN),ES_021(X),ES_021(Y),ES_021(X-VRN),ES_021(Y-VRN),ES_022(X),ES_022(Y),ES_022(X-VRN),ES_022(Y-VRN),EQ_021(X),EQ_021(Y),GS_T_1,ESP021,CHP021,Phase Meter-Freq,Phase Meter-Phase,DATE/TIME,TYPE_0,TYPE_1,CHARGE_STATE_0,CHARGE_STATE_1,INJ_VOLTAGE,SF6_pressure,TOTAL_UP_CHARGE,GVM,Energy
2.197802198,1.973137973,-161.3675214,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3,15-11-2021 14:07:38,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-161.2698413,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.862,15-11-2021 14:07:42,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.155,15-11-2021 14:07:46,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.973137973,-160.976801,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.164,15-11-2021 14:07:50,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.974358974,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4600732601,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.627,15-11-2021 14:07:54,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.974358974,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.326,15-11-2021 14:07:58,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03076923077,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.253,15-11-2021 14:08:02,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.447,15-11-2021 14:08:06,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.973137973,-160.5860806,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.446,15-11-2021 14:08:10,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.971916972,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.721,15-11-2021 14:08:14,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.974358974,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.809,15-11-2021 14:08:18,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.976800977,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4615384615,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.172,15-11-2021 14:08:22,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.973137973,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.923,15-11-2021 14:08:26,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.975579976,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03516483516,0.5454545455,-0.1231671554,-0.273992674,-0.4556776557,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.73,15-11-2021 14:08:30,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.974358974,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.03,15-11-2021 14:08:34,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.975579976,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.277,15-11-2021 14:08:38,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.975579976,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.2769230769,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.557,15-11-2021 14:08:42,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.971916972,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.762,15-11-2021 14:08:46,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.021,15-11-2021 14:08:51,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4600732601,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.661,15-11-2021 14:08:55,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.363,15-11-2021 14:08:59,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.971916972,-160.6837607,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.5454545455,-0.1231671554,-0.273992674,-0.4556776557,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.483,15-11-2021 14:09:03,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.19,15-11-2021 14:09:07,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.971916972,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.892,15-11-2021 14:09:11,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.975579976,-160.7814408,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.97,15-11-2021 14:09:15,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.962148962,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.221,15-11-2021 14:09:19,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.68,15-11-2021 14:09:23,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.975579976,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4600732601,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.785,15-11-2021 14:09:27,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.971916972,-160.8791209,0.1583577713,-1.284457478,-0.007326007326,-0.03076923077,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.859,15-11-2021 14:09:31,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4600732601,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.653,15-11-2021 14:09:35,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.975579976,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4571428571,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.131,15-11-2021 14:09:39,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.974358974,-160.8791209,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.997,15-11-2021 14:09:43,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.976800977,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.902,15-11-2021 14:09:47,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.973137973,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.652,15-11-2021 14:09:51,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.966,15-11-2021 14:09:55,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.22,15-11-2021 14:09:59,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-161.3675214,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.131,15-11-2021 14:10:04,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.976800977,-160.7814408,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.174,15-11-2021 14:10:08,1,0,6,9,-160,87.4,42,12.798,120
2.188034188,1.973137973,-160.6837607,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.677,15-11-2021 14:10:12,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-160.5860806,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.254,15-11-2021 14:10:16,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.772,15-11-2021 14:10:20,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.975579976,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.894,15-11-2021 14:10:24,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.975579976,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.056,15-11-2021 14:10:28,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4615384615,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.661,15-11-2021 14:10:32,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.568,15-11-2021 14:10:36,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-160.6837607,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.241,15-11-2021 14:10:40,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.975579976,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.735,15-11-2021 14:10:44,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.975579976,-161.2698413,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.25,15-11-2021 14:10:48,1,0,6,9,-160,87.4,42,12.798,120
2.2002442,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4615384615,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.247,15-11-2021 14:10:52,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.973137973,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.542,15-11-2021 14:10:56,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.975579976,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.375,15-11-2021 14:11:00,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.976800977,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4586080586,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.408,15-11-2021 14:11:04,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.971916972,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.158,15-11-2021 14:11:08,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.976800977,-161.0744811,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4600732601,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.619,15-11-2021 14:11:13,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.39,15-11-2021 14:11:17,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.771,15-11-2021 14:11:21,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03076923077,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.969,15-11-2021 14:11:25,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.971916972,-161.1721612,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4556776557,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.254,15-11-2021 14:11:29,1,0,6,9,-160,87.4,42,12.798,120
2.2002442,1.973137973,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03076923077,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.548,15-11-2021 14:11:33,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-160.976801,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.096,15-11-2021 14:11:37,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.975579976,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2857142857,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.256,15-11-2021 14:11:41,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.971916972,-161.2698413,0.1583577713,-1.284457478,-0.005860805861,-0.03516483516,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.875,15-11-2021 14:11:45,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.976800977,-160.976801,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4542124542,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.265,15-11-2021 14:11:49,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-161.2698413,0.1583577713,-1.284457478,-0.00293040293,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.071,15-11-2021 14:11:53,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.774,15-11-2021 14:11:57,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-160.7814408,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.184,15-11-2021 14:12:01,1,0,6,9,-160,87.4,42,12.798,120
2.195360195,1.974358974,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03516483516,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.892,15-11-2021 14:12:05,1,0,6,9,-160,87.4,42,12.798,120
2.197802198,1.973137973,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.059,15-11-2021 14:12:09,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-161.1721612,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.82,15-11-2021 14:12:13,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.974358974,-161.0744811,0.1583577713,-1.284457478,-0.007326007326,-0.03223443223,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,2.829,15-11-2021 14:12:17,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-160.8791209,0.1583577713,-1.284457478,-0.004395604396,-0.03223443223,0.5454545455,-0.1231671554,-0.273992674,-0.4571428571,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.363,15-11-2021 14:12:22,1,0,6,9,-160,87.4,42,12.798,120
2.188034188,1.975579976,-160.5860806,0.1583577713,-1.284457478,-0.005860805861,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4542124542,0.005865102639,0.2521994135,-0.3091575092,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.108,15-11-2021 14:12:26,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.976800977,-160.8791209,0.1583577713,-1.284457478,-0.005860805861,-0.03223443223,0.5454545455,-0.1231671554,-0.2769230769,-0.4571428571,0.005865102639,0.2521994135,-0.3091575092,-0.2857142857,3.901098901,3.461538462,,0.5274725275,16.12903226,7.00E+03,3.435,15-11-2021 14:12:30,1,0,6,9,-160,87.4,42,12.798,120
2.19047619,1.975579976,-161.3675214,0.1583577713,-1.284457478,-0.007326007326,-0.0336996337,0.5454545455,-0.1231671554,-0.273992674,-0.4556776557,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,3.208,15-11-2021 14:12:34,1,0,6,9,-160,87.4,42,12.798,120
2.192918193,1.976800977,-161.0744811,0.1583577713,-1.284457478,-0.004395604396,-0.0336996337,0.5454545455,-0.1231671554,-0.2754578755,-0.4527472527,0.005865102639,0.2521994135,-0.3106227106,-0.2871794872,3.901098901,3.461538462,,0.5289377289,16.12903226,7.00E+03,2.809,15-11-2021 14:12:38,1,0,6,9,-160,87.4,42,12.798,120
